id,info,flags,type,path,source,destination,tourist,trailing,wait
1,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,191170,0,0,1,0,0
35,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,209627,0,0,1,0,0
82,Scooter (VehicleInfo),Created- Spawned,Vehicle,107915,0,0,1,2897,0
108,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,197999,0,0,1,0,0
119,Sedan (VehicleInfo),Created- Spawned,Vehicle,219959,0,0,3,0,0
129,Scooter (VehicleInfo),Created- Spawned,Vehicle,212613,0,0,0,0,0
147,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,16062,45862,18537,0,0,0
181,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,76519,0,0,2,0,0
197,Scooter (VehicleInfo),Created- Spawned,Vehicle,26391,0,0,1,0,0
240,Sports-car (VehicleInfo),Created- Spawned,Vehicle,251728,0,0,0,0,0
253,Sedan (VehicleInfo),Created- Spawned,Vehicle,64743,0,0,1,0,0
265,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,125215,0,0,1,0,0
297,Sports-car (VehicleInfo),Created- Spawned,Vehicle,98763,0,0,1,0,0
323,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,27124,0,0,0,0,0
328,Suv (VehicleInfo),Created- Spawned,Vehicle,152944,0,0,1,0,0
338,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,40971,0,0,1,0,0
397,Scooter (VehicleInfo),Created- Spawned- Stopped,Vehicle,189213,0,0,2,0,0
402,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
420,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,223395,25710,0,0,0,0
433,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,48599,45862,23495,0,0,0
440,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,245776,0,0,4,0,0
457,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,133640,0,0,2,0,0
458,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,156686,30157,735,0,10232,0
500,Sports-car (VehicleInfo),Created- Spawned,Vehicle,203936,0,0,3,0,0
517,Scooter (VehicleInfo),Created- Spawned,Vehicle,100262,0,0,1,0,0
519,Sports-car (VehicleInfo),Created- Spawned,Vehicle,236705,0,0,0,0,0
524,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,128820,0,0,1,0,0
538,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,207195,0,0,0,0,0
560,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,192507,30157,0,0,10469,0
570,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,177317,0,0,1,0,0
582,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,119408,0,0,1,0,0
593,Scooter (VehicleInfo),Created- Spawned,Vehicle,127159,0,0,0,0,0
596,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,41685,0,0,1,0,0
597,Suv (VehicleInfo),Created- Spawned,Vehicle,17415,0,0,0,0,0
621,Hatchback (VehicleInfo),Created- Spawned,Vehicle,95676,0,0,0,0,0
637,Sports-car (VehicleInfo),Created- Spawned,Vehicle,76789,0,0,1,0,0
644,Hatchback (VehicleInfo),Created- Spawned,Vehicle,97681,0,0,0,0,0
651,Scooter (VehicleInfo),Created- Spawned,Vehicle,76755,0,0,2,0,0
812,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,138566,0,0,0,0,0
857,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,261161,45862,18538,0,0,0
879,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,56662,3475,0,0,0,0
907,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,7724,0,0,1,0,0
955,Sedan (VehicleInfo),Created- Spawned,Vehicle,52222,0,0,1,0,0
962,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
987,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,58762,45862,23505,0,0,0
1038,Sedan (VehicleInfo),Created- Spawned,Vehicle,116256,0,0,1,0,0
1100,Scooter (VehicleInfo),Created- Spawned,Vehicle,139660,0,0,2,0,0
1112,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,154118,0,0,1,0,0
1115,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,115676,45862,16323,0,0,0
1161,Sedan (VehicleInfo),Created- Spawned,Vehicle,144720,0,0,1,0,0
1173,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,216546,45862,22124,0,0,0
1206,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,21920,12785,0,0,0,0
1219,Suv (VehicleInfo),Created- Spawned,Vehicle,146058,0,0,1,0,0
1225,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,84633,0,0,2,0,0
1226,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Stopped,Vehicle,217349,45862,16318,0,0,47
1260,Suv (VehicleInfo),Created- Spawned,Vehicle,249661,0,0,1,10696,0
1265,Scooter (VehicleInfo),Created- Spawned,Vehicle,36619,0,0,1,0,0
1291,Sedan (VehicleInfo),Created- Spawned,Vehicle,38416,0,0,0,0,0
1332,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,187191,0,0,1,0,0
1337,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,222636,0,0,0,0,0
1346,Hatchback (VehicleInfo),Created- Spawned,Vehicle,213703,0,0,1,0,0
1402,Suv (VehicleInfo),Created- Spawned,Vehicle,116843,0,0,3,0,0
1408,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Arriving,Vehicle,0,45862,23502,0,0,0
1435,Suv (VehicleInfo),Created- Spawned,Vehicle,100400,0,0,2,0,0
1447,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,19439,0,0,1,0,0
1450,Scooter (VehicleInfo),Created- Spawned,Vehicle,163674,0,0,1,0,0
1480,Scooter (VehicleInfo),Created- Spawned,Vehicle,242955,0,0,1,0,0
1513,Hatchback (VehicleInfo),Created- Spawned,Vehicle,90563,0,0,0,0,0
1559,Hatchback (VehicleInfo),Created- Spawned,Vehicle,184432,0,0,1,0,0
1569,Scooter (VehicleInfo),Created- Spawned,Vehicle,47675,0,0,1,1729,0
1574,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,248489,45992,30157,0,0,0
1584,Sedan (VehicleInfo),Created- Spawned,Vehicle,6211,0,0,1,0,0
1622,Hatchback (VehicleInfo),Created- Spawned,Vehicle,29582,0,0,2,0,0
1625,Hatchback (VehicleInfo),Created- Spawned,Vehicle,73007,0,0,2,0,0
1666,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,14165,0,0,0,0,0
1686,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,72505,45862,23505,0,0,0
1728,Hatchback (VehicleInfo),Created- Spawned,Vehicle,45344,0,0,2,0,0
1729,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1742,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,109729,0,0,1,0,0
1744,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,74281,0,0,2,0,0
1753,Scooter (VehicleInfo),Created- Spawned,Vehicle,120556,0,0,1,4246,0
1798,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,17393,0,0,1,0,0
1809,Scooter (VehicleInfo),Created- Spawned,Vehicle,98119,0,0,0,0,0
1810,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,146265,0,0,1,0,0
1833,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,30969,45862,23505,0,0,0
1838,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,30284,17166,0,0,0,0
1858,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1885,Sedan (VehicleInfo),Created- Spawned,Vehicle,234496,0,0,0,0,0
1889,Sedan (VehicleInfo),Created- Spawned,Vehicle,204338,0,0,1,0,0
1896,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,8864,19636,0,0,0,0
1897,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,115054,0,0,1,0,0
1908,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,186257,43523,735,0,0,0
1933,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1940,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,251987,26365,30639,0,4825,0
2019,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,198382,27866,24075,0,0,0
2036,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,258493,26365,8494,0,366,0
2047,Sedan (VehicleInfo),Created- Spawned,Vehicle,76489,0,0,1,0,0
2122,Sedan (VehicleInfo),Created- Spawned,Vehicle,95308,0,0,2,0,0
2157,Scooter (VehicleInfo),Created- Spawned,Vehicle,25126,0,0,1,0,0
2179,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,38165,0,0,1,0,0
2185,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,72601,806,47453,0,9182,0
2212,Sports-car (VehicleInfo),Created- Spawned,Vehicle,77242,0,0,1,0,0
2230,Scooter (VehicleInfo),Created- Spawned,Vehicle,44829,0,0,0,0,0
2231,Suv (VehicleInfo),Created- Spawned,Vehicle,254410,0,0,1,0,0
2286,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,20843,0,0,0,0,0
2291,Suv (VehicleInfo),Created- Spawned,Vehicle,124612,0,0,1,0,0
2293,Sports-car (VehicleInfo),Created- Spawned,Vehicle,10264,0,0,1,0,0
2315,Suv (VehicleInfo),Created- Spawned,Vehicle,254248,0,0,1,0,0
2317,Scooter (VehicleInfo),Created- Spawned,Vehicle,133847,0,0,1,0,0
2326,Sedan (VehicleInfo),Created- Spawned,Vehicle,207525,0,0,0,0,0
2334,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,187075,0,0,2,0,0
2370,Suv (VehicleInfo),Created- Spawned,Vehicle,68145,0,0,2,0,0
2389,Scooter (VehicleInfo),Created- Spawned,Vehicle,65438,0,0,0,0,0
2409,Scooter (VehicleInfo),Created- Spawned,Vehicle,125703,0,0,2,10506,0
2411,Sedan (VehicleInfo),Created- Spawned,Vehicle,130921,0,0,1,0,0
2416,Suv (VehicleInfo),Created- Spawned,Vehicle,77235,0,0,1,0,0
2419,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,71369,0,0,1,0,0
2516,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,156044,0,0,0,0,0
