id,info,flags,type,path,source,destination,tourist,trailing,wait
40,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,43550,19636,0,0,0,0
107,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,247883,0,0,1,0,0
147,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,206320,45862,18538,0,0,0
218,Scooter (VehicleInfo),Created- Spawned,Vehicle,206874,0,0,1,0,0
256,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,41298,45992,0,0,0,0
289,Sedan (VehicleInfo),Created- Spawned,Vehicle,163839,0,0,1,0,0
292,Hatchback (VehicleInfo),Created- Spawned,Vehicle,183874,0,0,0,0,0
341,Hatchback (VehicleInfo),Created- Spawned,Vehicle,125085,0,0,0,0,0
353,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,109268,0,0,1,0,0
357,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,154697,0,0,2,0,0
361,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,104129,0,0,1,0,0
377,Suv (VehicleInfo),Created- Spawned,Vehicle,175657,0,0,3,0,0
381,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,85848,0,0,1,0,0
395,Scooter (VehicleInfo),Created- Spawned,Vehicle,12443,0,0,0,0,0
433,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,116183,45862,23495,0,0,0
465,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,55920,24075,0,0,1008,0
495,Sports-car (VehicleInfo),Created- Spawned,Vehicle,203718,0,0,1,0,0
504,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,217646,0,0,2,0,0
530,Scooter (VehicleInfo),Created- Spawned,Vehicle,248082,0,0,3,13658,0
567,Hatchback (VehicleInfo),Created- Spawned,Vehicle,232544,0,0,3,0,0
574,Sedan (VehicleInfo),Created- Spawned,Vehicle,8992,0,0,1,0,0
583,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,178554,0,0,0,0,0
639,Scooter (VehicleInfo),Created- Spawned- Stopped,Vehicle,235490,0,0,2,0,3
676,Suv (VehicleInfo),Created- Spawned,Vehicle,25163,0,0,0,0,0
705,Suv (VehicleInfo),Created- Spawned,Vehicle,67433,0,0,1,0,0
717,Sports-car (VehicleInfo),Created- Spawned- Arriving,Vehicle,29018,0,0,0,0,0
720,Sedan (VehicleInfo),Created- Spawned,Vehicle,186668,0,0,1,0,0
733,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,55839,0,0,1,0,0
739,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,114962,0,0,2,0,0
780,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,50581,580,0,0,0,0
787,Sedan (VehicleInfo),Created- Spawned,Vehicle,161813,0,0,1,0,0
800,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,229553,0,0,1,0,0
821,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,140790,0,0,2,0,0
857,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,213741,45862,18537,0,0,0
871,Hatchback (VehicleInfo),Created- Spawned,Vehicle,167693,0,0,0,0,0
876,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,5748,0,0,1,0,0
921,Sports-car (VehicleInfo),Created- Spawned,Vehicle,209353,0,0,3,0,0
930,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,108900,0,0,0,0,0
987,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,101802,45862,23505,0,0,0
998,Suv (VehicleInfo),Created- Spawned,Vehicle,204588,0,0,0,0,0
1032,Hatchback (VehicleInfo),Created- Spawned,Vehicle,259647,0,0,0,0,0
1033,Electric Car 02 (VehicleInfo),Created- Spawned- Arriving,Vehicle,71287,0,0,1,0,0
1037,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,31782,43523,0,0,0,0
1038,Hatchback (VehicleInfo),Created- Spawned,Vehicle,62300,0,0,2,9853,0
1050,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,252953,30157,0,0,8975,0
1075,Hatchback (VehicleInfo),Created- Spawned,Vehicle,162370,0,0,1,0,0
1111,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,9191,0,0,0,0,0
1115,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Stopped,Vehicle,99128,45862,16310,0,0,1
1118,Hatchback (VehicleInfo),Created- Spawned,Vehicle,90595,0,0,1,0,0
1156,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,15252,35192,0,0,0,0
1173,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,20578,45862,22124,0,0,0
1201,Scooter (VehicleInfo),Created- Spawned,Vehicle,2195,0,0,2,0,0
1203,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1213,Scooter (VehicleInfo),Created- Spawned,Vehicle,209441,0,0,1,0,0
1226,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,77909,45862,16320,0,0,0
1235,Suv (VehicleInfo),Created- Spawned,Vehicle,180282,0,0,1,0,0
1244,Sports-car (VehicleInfo),Created- Spawned,Vehicle,162911,0,0,1,0,0
1263,Sports-car (VehicleInfo),Created- Spawned,Vehicle,90858,0,0,0,0,0
