id,info,flags,type,path,source,destination,tourist,trailing,wait
21,Scooter (VehicleInfo),Created- Spawned,Vehicle,122705,0,0,1,0,0
23,Sedan (VehicleInfo),Created- Spawned,Vehicle,74928,0,0,1,0,0
54,Hatchback (VehicleInfo),Created- Spawned,Vehicle,72173,0,0,0,0,0
92,Sports-car (VehicleInfo),Created- Spawned,Vehicle,21817,0,0,0,0,0
95,Suv (VehicleInfo),Created- Spawned,Vehicle,177345,0,0,1,0,0
114,Sports-car (VehicleInfo),Created- Spawned,Vehicle,86777,0,0,1,0,0
117,Camper Van 02 (VehicleInfo),Created- Spawned- Stopped,Vehicle,85593,0,0,1,0,1
137,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,95228,27789,0,0,0,0
141,Scooter (VehicleInfo),Created- Spawned,Vehicle,220187,0,0,0,0,0
147,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,135204,45862,18537,0,0,0
154,Suv (VehicleInfo),Created- Spawned,Vehicle,19334,0,0,0,0,0
158,Scooter (VehicleInfo),Created- Spawned,Vehicle,10434,0,0,1,8956,0
174,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,100265,0,0,0,0,0
178,Sports-car (VehicleInfo),Created- Spawned,Vehicle,34555,0,0,1,0,0
190,Suv (VehicleInfo),Created- Spawned,Vehicle,53067,0,0,1,0,0
228,Scooter (VehicleInfo),Created- Spawned,Vehicle,84261,0,0,1,0,0
252,Sports-car (VehicleInfo),Created- Spawned,Vehicle,237291,0,0,0,0,0
268,Hatchback (VehicleInfo),Created- Spawned,Vehicle,19392,0,0,0,0,0
279,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
288,Hatchback (VehicleInfo),Created- Spawned,Vehicle,246074,0,0,3,0,0
315,Sports-car (VehicleInfo),Created- Spawned,Vehicle,136546,0,0,0,0,0
342,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,53813,0,0,0,0,0
351,Sedan (VehicleInfo),Created- Spawned,Vehicle,67548,0,0,0,0,0
358,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,26509,0,0,1,0,0
374,Hatchback (VehicleInfo),Created- Spawned,Vehicle,35169,0,0,0,0,0
424,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,133956,0,0,1,0,0
433,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,113155,45862,23507,0,0,0
445,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,53003,0,0,5,0,0
448,Sports-car (VehicleInfo),Created- Spawned,Vehicle,251804,0,0,1,0,0
449,Sedan (VehicleInfo),Created- Spawned,Vehicle,86902,0,0,2,0,0
454,Scooter (VehicleInfo),Created- Spawned,Vehicle,240586,0,0,2,0,0
462,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,244587,0,0,1,0,0
465,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Arriving- WaitingTarget- Importing,Vehicle,0,24075,0,0,16103,7
481,Sports-car (VehicleInfo),Created- Spawned,Vehicle,172724,0,0,0,0,0
527,Scooter (VehicleInfo),Created- Spawned,Vehicle,248222,0,0,1,4372,0
533,Sedan (VehicleInfo),Created- Spawned,Vehicle,183245,0,0,0,0,0
534,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,144747,0,0,1,0,0
540,Sedan (VehicleInfo),Created- Spawned,Vehicle,204297,0,0,0,0,0
580,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,162473,0,0,1,0,0
586,Sports-car (VehicleInfo),Created- Spawned,Vehicle,48494,0,0,0,0,0
596,Scooter (VehicleInfo),Created- Spawned,Vehicle,261450,0,0,0,0,0
639,Sedan (VehicleInfo),Created- Spawned,Vehicle,250977,0,0,3,0,0
683,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,135875,15429,0,0,0,0
684,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,28935,0,0,1,0,0
721,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,236897,0,0,0,0,0
740,Hatchback (VehicleInfo),Created- Spawned,Vehicle,213103,0,0,1,0,0
747,Scooter (VehicleInfo),Created- Spawned,Vehicle,144407,0,0,1,0,0
763,Hatchback (VehicleInfo),Created- Spawned,Vehicle,186725,0,0,1,2526,0
769,Suv (VehicleInfo),Created- Spawned,Vehicle,235859,0,0,3,0,0
821,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,200346,0,0,1,0,0
848,Sedan (VehicleInfo),Created- Spawned,Vehicle,250823,0,0,2,0,0
857,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,108329,45862,18538,0,0,0
957,Sports-car (VehicleInfo),Created- Spawned,Vehicle,6348,0,0,1,0,0
973,Suv (VehicleInfo),Created- Spawned,Vehicle,31206,0,0,0,0,0
987,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,156076,45862,23495,0,0,0
989,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,224553,0,0,1,0,0
1006,Sports-car (VehicleInfo),Created- Spawned,Vehicle,182992,0,0,1,0,0
1039,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,198516,0,0,1,0,0
1042,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,198383,0,0,1,0,0
1050,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,254189,30157,24075,0,15972,0
1082,Hatchback (VehicleInfo),Created- Spawned,Vehicle,102988,0,0,1,0,0
1108,Hatchback (VehicleInfo),Created- Spawned,Vehicle,122830,0,0,0,0,0
1115,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,110218,45862,16320,0,0,0
1165,Suv (VehicleInfo),Created- Spawned,Vehicle,116069,0,0,1,0,0
1173,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,146307,45862,22124,0,0,0
1201,Scooter (VehicleInfo),Created- Spawned,Vehicle,208463,0,0,0,0,0
1226,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,146020,45862,16323,0,0,0
1237,Scooter (VehicleInfo),Created- Spawned,Vehicle,28578,0,0,1,12218,0
1270,Sports-car (VehicleInfo),Created- Spawned,Vehicle,18945,0,0,0,0,0
1313,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,42688,26365,6648,0,1520,0
1325,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,9145,30157,24075,0,8869,0
1331,Sedan (VehicleInfo),Created- Spawned,Vehicle,97094,0,0,1,0,0
1348,Suv (VehicleInfo),Created- Spawned,Vehicle,143835,0,0,0,0,0
1396,Sports-car (VehicleInfo),Created- Spawned,Vehicle,37966,0,0,1,0,0
1408,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,242744,45862,23505,0,0,0
1461,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,97128,0,0,1,0,0
1472,Sedan (VehicleInfo),Created- Spawned,Vehicle,29665,0,0,4,0,0
1492,Hatchback (VehicleInfo),Created- Spawned,Vehicle,112345,0,0,0,0,0
1509,Scooter (VehicleInfo),Created- Spawned,Vehicle,88607,0,0,1,0,0
1511,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,48701,0,0,0,0,0
1521,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,193469,0,0,0,0,0
1531,Hatchback (VehicleInfo),Created- Spawned,Vehicle,159751,0,0,0,0,0
1556,Hatchback (VehicleInfo),Created- Spawned,Vehicle,82035,0,0,3,0,0
1574,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,179380,45992,0,0,0,0
1603,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,239329,0,0,2,0,0
1638,Suv (VehicleInfo),Created- Spawned,Vehicle,103054,0,0,0,0,0
1683,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,62000,0,0,0,0,0
1686,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,157516,45862,23507,0,0,0
1768,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,99604,0,0,2,0,0
1785,Scooter (VehicleInfo),Created- Spawned,Vehicle,163178,0,0,1,0,0
